73.42,29.97,16.76,11-09-2020 06:24:00,11-09-2020 06:24:31
78.66,29.82,7.56,12-09-2020 07:05:00,12-09-2020 07:05:22
77.69,30.1,7.55,12-09-2020 07:10:00,12-09-2020 07:10:21
78.2,30.1,7.28,12-09-2020 07:15:00,12-09-2020 07:15:18
78.13,29.86,7.37,12-09-2020 07:20:00,12-09-2020 07:20:21
78.37,29.22,7.69,12-09-2020 07:25:00,12-09-2020 07:25:24
75.05,30.58,16.36,12-09-2020 07:30:00,12-09-2020 07:30:24
79.62,30.3,6.97,12-09-2020 07:35:00,12-09-2020 07:35:24
70.01,30.6,30.67,12-09-2020 07:40:00,12-09-2020 07:40:24
77.18,30.3,16.39,12-09-2020 07:45:00,12-09-2020 07:45:24
78.41,30.0,7.29,12-09-2020 07:50:00,12-09-2020 07:50:25
78.46,29.99,7.22,12-09-2020 07:55:00,12-09-2020 07:55:22
79.31,29.9,6.95,12-09-2020 08:00:00,12-09-2020 08:00:24
70.24,30.62,30.88,12-09-2020 08:05:00,12-09-2020 08:05:28
79.37,29.87,7.36,12-09-2020 08:10:00,12-09-2020 08:10:25
78.3,29.99,7.48,12-09-2020 08:15:00,12-09-2020 08:15:23
71.67,30.58,30.84,12-09-2020 08:20:00,12-09-2020 08:20:25
78.94,30.04,7.2,12-09-2020 08:25:00,12-09-2020 08:25:19
78.16,29.95,7.43,12-09-2020 08:30:00,12-09-2020 08:30:25
78.99,30.02,7.51,12-09-2020 08:35:00,12-09-2020 08:35:25
76.53,30.23,16.33,12-09-2020 08:40:00,12-09-2020 08:40:24
78.81,29.9,7.63,12-09-2020 08:45:00,12-09-2020 08:45:22
78.92,29.91,7.48,12-09-2020 08:50:00,12-09-2020 08:50:25
77.82,29.35,7.02,12-09-2020 08:55:00,12-09-2020 08:55:19
78.97,29.85,7.41,12-09-2020 09:00:00,12-09-2020 09:00:27
78.42,29.92,7.66,12-09-2020 09:05:00,12-09-2020 09:05:25
76.49,30.32,16.47,12-09-2020 09:10:00,12-09-2020 09:10:27
70.93,30.56,30.59,12-09-2020 09:15:00,12-09-2020 09:15:26
78.64,29.93,7.4,12-09-2020 09:20:00,12-09-2020 09:20:21
77.55,29.61,7.54,12-09-2020 09:25:00,12-09-2020 09:25:22
77.92,29.97,7.5,12-09-2020 09:30:00,12-09-2020 09:30:26
72.84,30.76,30.77,12-09-2020 09:35:00,12-09-2020 09:35:28
78.15,29.94,6.76,12-09-2020 09:40:00,12-09-2020 09:40:25
75.97,30.9,16.33,12-09-2020 09:45:00,12-09-2020 09:45:24
77.05,29.95,7.34,12-09-2020 09:50:00,12-09-2020 09:50:21
79.1,29.91,7.6,12-09-2020 09:55:00,12-09-2020 09:55:24
77.7,30.55,13.36,12-09-2020 10:00:00,12-09-2020 10:00:26
78.3,29.96,7.59,12-09-2020 10:05:00,12-09-2020 10:05:22
73.25,32.66,30.92,12-09-2020 10:10:00,12-09-2020 10:10:32
78.8,29.92,7.49,12-09-2020 10:15:00,12-09-2020 10:15:21
78.85,29.95,7.63,12-09-2020 10:20:00,12-09-2020 10:20:20
77.61,29.88,7.61,12-09-2020 10:25:00,12-09-2020 10:25:24
79.33,29.99,7.53,12-09-2020 10:30:00,12-09-2020 10:30:24
78.14,30.03,7.78,12-09-2020 10:35:00,12-09-2020 10:35:22
77.6,29.77,7.27,12-09-2020 10:40:00,12-09-2020 10:40:19
72.74,31.12,30.98,12-09-2020 10:45:00,12-09-2020 10:45:27
78.3,29.88,7.38,12-09-2020 10:50:00,12-09-2020 10:50:25
78.92,29.93,7.41,12-09-2020 10:55:00,12-09-2020 10:55:25
79.34,29.94,7.37,12-09-2020 11:00:00,12-09-2020 11:00:24
74.36,27.18,7.49,12-09-2020 11:05:00,12-09-2020 11:05:28
79.09,29.88,7.53,12-09-2020 11:10:00,12-09-2020 11:10:23
78.49,30.01,7.5,12-09-2020 11:15:00,12-09-2020 11:15:24
76.82,30.96,16.84,12-09-2020 11:20:00,12-09-2020 11:20:24
73.88,30.44,30.51,12-09-2020 11:25:00,12-09-2020 11:25:25
79.52,29.93,7.18,12-09-2020 11:30:00,12-09-2020 11:30:22
78.17,30.13,7.38,12-09-2020 11:35:00,12-09-2020 11:35:25
78.72,29.97,7.41,12-09-2020 11:40:00,12-09-2020 11:40:25
70.03,31.39,31.28,12-09-2020 11:45:00,12-09-2020 11:45:30
78.0,29.9,7.5,12-09-2020 11:50:00,12-09-2020 11:50:22
77.33,30.02,7.49,12-09-2020 11:55:00,12-09-2020 11:55:24
77.71,30.14,7.38,12-09-2020 12:00:00,12-09-2020 12:00:24
68.7,30.67,31.33,12-09-2020 12:05:00,12-09-2020 12:05:25
77.52,29.91,7.49,12-09-2020 12:10:00,12-09-2020 12:10:21
78.15,29.92,7.45,12-09-2020 12:15:00,12-09-2020 12:15:25
79.37,29.93,7.43,12-09-2020 12:20:00,12-09-2020 12:20:24
77.98,30.07,7.35,12-09-2020 12:25:00,12-09-2020 12:25:24
78.1,30.15,7.55,12-09-2020 12:30:00,12-09-2020 12:30:23
70.77,30.39,30.89,12-09-2020 12:35:00,12-09-2020 12:35:25
77.83,29.94,7.52,12-09-2020 12:40:00,12-09-2020 12:40:24
79.31,29.95,7.41,12-09-2020 12:45:00,12-09-2020 12:45:25
78.78,28.6,7.49,12-09-2020 12:50:00,12-09-2020 12:50:18
72.62,30.09,30.93,12-09-2020 12:55:00,12-09-2020 12:55:28
78.67,29.95,7.39,12-09-2020 13:00:00,12-09-2020 13:00:22
79.25,29.98,7.38,12-09-2020 13:05:00,12-09-2020 13:05:23
78.04,29.91,7.18,12-09-2020 13:10:00,12-09-2020 13:10:21
79.44,29.89,7.23,12-09-2020 13:15:00,12-09-2020 13:15:24
78.72,28.67,7.31,12-09-2020 13:20:00,12-09-2020 13:20:18
78.26,29.95,7.51,12-09-2020 13:25:00,12-09-2020 13:25:24
78.28,29.85,7.4,12-09-2020 13:30:00,12-09-2020 13:30:19
78.51,30.5,13.23,12-09-2020 13:35:00,12-09-2020 13:35:24
78.19,29.96,7.53,12-09-2020 13:40:00,12-09-2020 13:40:22
71.0,30.87,30.9,12-09-2020 13:45:00,12-09-2020 13:45:25
76.94,30.24,16.74,12-09-2020 13:50:00,12-09-2020 13:50:26
77.65,29.88,7.41,12-09-2020 13:55:00,12-09-2020 13:55:21
77.2,29.83,6.99,12-09-2020 14:00:00,12-09-2020 14:00:25
78.61,29.97,7.55,12-09-2020 14:05:00,12-09-2020 14:05:21
72.69,30.22,31.04,12-09-2020 14:10:00,12-09-2020 14:10:25
70.98,30.27,30.77,12-09-2020 14:15:00,12-09-2020 14:15:26
78.33,29.93,7.12,12-09-2020 14:20:00,12-09-2020 14:20:27
77.71,30.0,7.56,12-09-2020 14:25:00,12-09-2020 14:25:21
78.54,29.94,8.18,12-09-2020 14:30:00,12-09-2020 14:30:21
76.28,30.39,16.17,12-09-2020 14:35:00,12-09-2020 14:35:24
70.92,30.4,30.56,12-09-2020 14:40:00,12-09-2020 14:40:25
78.63,29.9,7.53,12-09-2020 14:45:00,12-09-2020 14:45:25
78.36,29.98,7.56,12-09-2020 14:50:00,12-09-2020 14:50:25
72.09,31.1,31.32,12-09-2020 14:55:00,12-09-2020 14:55:29
77.93,29.75,6.99,12-09-2020 15:00:00,12-09-2020 15:00:34
73.94,30.4,30.35,12-09-2020 15:05:00,12-09-2020 15:05:26
72.54,30.02,30.95,12-09-2020 15:10:00,12-09-2020 15:10:25
71.82,30.71,31.17,12-09-2020 15:15:00,12-09-2020 15:15:25
72.68,30.32,30.55,12-09-2020 15:20:00,12-09-2020 15:20:25
78.98,29.98,7.54,12-09-2020 15:25:00,12-09-2020 15:25:25
72.46,30.71,31.28,12-09-2020 15:30:00,12-09-2020 15:30:28
69.96,30.61,31.26,12-09-2020 15:35:00,12-09-2020 15:35:24
79.19,29.4,7.43,12-09-2020 15:40:00,12-09-2020 15:40:19
72.45,31.68,31.3,12-09-2020 15:45:00,12-09-2020 15:45:27
79.42,28.36,7.03,12-09-2020 15:50:00,12-09-2020 15:50:35
71.89,30.55,30.66,12-09-2020 15:55:00,12-09-2020 15:55:27
78.29,29.48,7.35,12-09-2020 16:00:00,12-09-2020 16:00:20
78.1,29.82,7.29,12-09-2020 16:05:00,12-09-2020 16:05:18
70.71,30.58,30.9,12-09-2020 16:10:00,12-09-2020 16:10:23
79.87,28.72,7.28,12-09-2020 16:15:00,12-09-2020 16:15:17
79.4,30.5,7.15,12-09-2020 16:20:00,12-09-2020 16:20:20
79.17,30.2,8.36,12-09-2020 16:25:00,12-09-2020 16:25:22
79.16,29.63,7.34,12-09-2020 16:30:00,12-09-2020 16:30:21
78.29,29.87,7.3,12-09-2020 16:35:00,12-09-2020 16:35:20
78.29,30.03,7.3,12-09-2020 16:40:00,12-09-2020 16:40:24
76.54,30.2,16.81,12-09-2020 16:45:00,12-09-2020 16:45:24
77.86,30.21,7.12,12-09-2020 16:50:00,12-09-2020 16:50:19
78.44,30.0,7.08,12-09-2020 16:55:00,12-09-2020 16:55:19
77.28,30.04,16.69,12-09-2020 17:00:00,12-09-2020 17:00:25
77.51,29.89,7.2,12-09-2020 17:05:00,12-09-2020 17:05:22
77.45,29.84,7.37,12-09-2020 17:10:00,12-09-2020 17:10:19
78.51,29.96,7.37,12-09-2020 17:15:00,12-09-2020 17:15:19
78.56,29.91,7.33,12-09-2020 17:20:00,12-09-2020 17:20:21
74.03,30.86,30.8,12-09-2020 17:25:00,12-09-2020 17:25:28
60.62,21.48,30.89,12-09-2020 17:30:00,12-09-2020 17:30:31
78.54,29.89,7.31,12-09-2020 17:35:00,12-09-2020 17:35:23
77.95,29.97,8.32,12-09-2020 17:40:00,12-09-2020 17:40:23
78.99,29.96,7.21,12-09-2020 17:45:00,12-09-2020 17:45:21
78.69,30.0,7.59,12-09-2020 17:50:00,12-09-2020 17:50:20
78.84,29.95,7.33,12-09-2020 17:55:00,12-09-2020 17:55:22
78.37,29.91,7.25,12-09-2020 18:00:00,12-09-2020 18:00:22
70.07,30.63,30.39,12-09-2020 18:05:00,12-09-2020 18:05:26
68.07,30.88,30.84,12-09-2020 18:10:00,12-09-2020 18:10:25
78.01,29.94,7.31,12-09-2020 18:15:00,12-09-2020 18:15:19
76.18,30.08,16.88,12-09-2020 18:20:00,12-09-2020 18:20:24
72.54,30.38,30.85,12-09-2020 18:25:00,12-09-2020 18:25:29
78.55,29.95,7.2,12-09-2020 18:30:00,12-09-2020 18:30:20
77.15,30.06,16.85,12-09-2020 18:35:00,12-09-2020 18:35:25
72.28,30.3,30.81,12-09-2020 18:40:00,12-09-2020 18:40:27
73.87,30.48,30.88,12-09-2020 18:45:00,12-09-2020 18:45:25
72.53,30.71,31.12,12-09-2020 18:50:00,12-09-2020 18:50:28
78.18,28.85,7.3,12-09-2020 18:55:00,12-09-2020 18:55:19
78.58,29.57,7.34,12-09-2020 19:00:00,12-09-2020 19:00:22
76.37,28.81,7.22,12-09-2020 19:05:00,12-09-2020 19:05:21
78.06,29.83,7.33,12-09-2020 19:10:00,12-09-2020 19:10:25
73.62,30.25,16.87,12-09-2020 19:15:00,12-09-2020 19:15:23
78.07,29.09,7.38,12-09-2020 19:20:00,12-09-2020 19:20:18
78.77,30.12,7.37,12-09-2020 19:25:00,12-09-2020 19:25:19
78.16,29.94,9.91,12-09-2020 19:30:00,12-09-2020 19:30:24
76.72,30.31,16.9,12-09-2020 19:35:00,12-09-2020 19:35:24
77.89,29.82,7.11,12-09-2020 19:40:00,12-09-2020 19:40:22
71.65,30.81,30.74,12-09-2020 19:45:00,12-09-2020 19:45:25
77.88,31.15,6.93,12-09-2020 19:50:00,12-09-2020 19:50:22
78.03,30.01,7.29,12-09-2020 19:55:00,12-09-2020 19:55:21
77.43,29.89,7.01,12-09-2020 20:00:00,12-09-2020 20:00:19
71.65,30.61,31.05,12-09-2020 20:05:00,12-09-2020 20:05:28
78.1,28.23,7.37,12-09-2020 20:10:00,12-09-2020 20:10:18
77.95,30.01,7.29,12-09-2020 20:15:00,12-09-2020 20:15:21
71.32,30.29,30.91,12-09-2020 20:20:00,12-09-2020 20:20:29
77.24,30.21,16.53,12-09-2020 20:25:00,12-09-2020 20:25:25
76.78,30.72,16.75,12-09-2020 20:30:00,12-09-2020 20:30:25
76.67,30.67,13.21,12-09-2020 20:35:00,12-09-2020 20:35:24
71.89,31.94,30.72,12-09-2020 20:40:00,12-09-2020 20:40:24
79.41,28.81,7.43,12-09-2020 20:45:00,12-09-2020 20:45:21
78.21,29.92,7.45,12-09-2020 20:50:00,12-09-2020 20:50:19
78.43,30.66,7.53,12-09-2020 20:55:00,12-09-2020 20:55:22
76.51,30.48,14.31,12-09-2020 21:00:00,12-09-2020 21:00:22
78.33,29.94,7.46,12-09-2020 21:05:00,12-09-2020 21:05:19
79.67,29.07,7.46,12-09-2020 21:10:00,12-09-2020 21:10:21
78.52,29.93,7.53,12-09-2020 21:15:00,12-09-2020 21:15:19
78.69,29.92,7.08,12-09-2020 21:20:00,12-09-2020 21:20:18
79.19,30.5,7.47,12-09-2020 21:25:00,12-09-2020 21:25:28
78.97,28.74,7.43,12-09-2020 21:30:00,12-09-2020 21:30:21
72.34,30.68,30.91,12-09-2020 21:35:00,12-09-2020 21:35:27
79.64,29.19,7.4,12-09-2020 21:40:00,12-09-2020 21:40:22
78.52,29.99,6.82,12-09-2020 21:45:00,12-09-2020 21:45:19
79.02,29.91,7.43,12-09-2020 21:50:00,12-09-2020 21:50:22
77.88,29.93,7.54,12-09-2020 21:55:00,12-09-2020 21:55:22
78.33,28.43,7.5,12-09-2020 22:00:00,12-09-2020 22:00:22
78.48,29.95,7.31,12-09-2020 22:05:00,12-09-2020 22:05:21
74.48,29.88,7.36,12-09-2020 22:10:00,12-09-2020 22:10:25
74.05,29.22,7.14,12-09-2020 22:15:00,12-09-2020 22:15:27
78.62,29.8,6.96,12-09-2020 22:20:00,12-09-2020 22:20:18
78.72,29.91,7.16,12-09-2020 22:25:00,12-09-2020 22:25:22
78.44,29.93,7.27,12-09-2020 22:30:00,12-09-2020 22:30:22
73.27,29.18,7.44,12-09-2020 22:35:00,12-09-2020 22:35:26
69.2,31.29,30.9,12-09-2020 22:40:00,12-09-2020 22:40:27
70.31,29.96,31.22,12-09-2020 22:45:00,12-09-2020 22:45:25
70.77,30.54,31.26,12-09-2020 22:50:00,12-09-2020 22:50:24
74.79,29.97,16.71,12-09-2020 22:55:00,12-09-2020 22:55:22
80.86,28.82,7.28,12-09-2020 23:00:00,12-09-2020 23:00:32
79.06,29.88,6.88,12-09-2020 23:05:00,12-09-2020 23:05:21
75.04,30.04,16.48,12-09-2020 23:10:00,12-09-2020 23:10:24
78.55,30.11,7.14,12-09-2020 23:15:00,12-09-2020 23:15:19
75.89,29.12,7.27,12-09-2020 23:20:00,12-09-2020 23:20:20
79.09,28.99,7.26,12-09-2020 23:25:00,12-09-2020 23:25:21
78.78,29.92,7.23,12-09-2020 23:30:00,12-09-2020 23:30:24
80.13,29.89,7.03,12-09-2020 23:35:00,12-09-2020 23:35:21
75.14,29.12,6.86,12-09-2020 23:40:00,12-09-2020 23:40:26
77.99,29.62,7.13,12-09-2020 23:45:00,12-09-2020 23:45:21
68.11,29.44,7.66,12-09-2020 23:50:00,12-09-2020 23:50:27
78.67,29.97,7.13,12-09-2020 23:55:00,12-09-2020 23:55:19
68.63,32.08,31.22,13-09-2020 00:00:00,13-09-2020 00:00:26
71.58,31.17,30.39,13-09-2020 00:05:00,13-09-2020 00:05:28
78.85,29.68,7.29,13-09-2020 00:10:00,13-09-2020 00:10:18
77.16,29.89,6.95,13-09-2020 00:15:00,13-09-2020 00:15:24
72.49,31.26,30.83,13-09-2020 00:20:00,13-09-2020 00:20:25
73.05,30.04,6.96,13-09-2020 00:25:00,13-09-2020 00:25:23
75.79,30.59,16.65,13-09-2020 00:30:00,13-09-2020 00:30:26
70.25,30.43,31.11,13-09-2020 00:35:00,13-09-2020 00:35:25
79.18,30.06,7.36,13-09-2020 00:40:00,13-09-2020 00:40:23
78.11,29.33,7.1,13-09-2020 00:45:00,13-09-2020 00:45:23
75.6,30.2,6.88,13-09-2020 00:50:00,13-09-2020 00:50:25
72.13,31.54,31.05,13-09-2020 00:55:00,13-09-2020 00:55:32
79.16,29.98,7.1,13-09-2020 01:00:00,13-09-2020 01:00:23
78.18,28.86,6.85,13-09-2020 01:05:00,13-09-2020 01:05:18
79.06,29.88,7.57,13-09-2020 01:10:00,13-09-2020 01:10:21
79.38,29.84,7.21,13-09-2020 01:15:00,13-09-2020 01:15:19
76.76,30.14,16.75,13-09-2020 01:20:00,13-09-2020 01:20:24
79.01,30.06,6.93,13-09-2020 01:25:00,13-09-2020 01:25:18
79.42,29.85,7.29,13-09-2020 01:30:00,13-09-2020 01:30:22
76.79,30.17,16.6,13-09-2020 01:35:00,13-09-2020 01:35:25
72.22,30.72,31.34,13-09-2020 01:40:00,13-09-2020 01:40:27
79.16,29.86,7.24,13-09-2020 01:45:00,13-09-2020 01:45:21
79.2,29.32,7.27,13-09-2020 01:50:00,13-09-2020 01:50:24
78.27,29.41,7.27,13-09-2020 01:55:00,13-09-2020 01:55:22
78.15,28.34,7.24,13-09-2020 02:00:00,13-09-2020 02:00:32
78.06,29.94,7.3,13-09-2020 02:05:00,13-09-2020 02:05:19
78.99,28.74,7.13,13-09-2020 02:10:00,13-09-2020 02:10:21
74.03,29.86,7.14,13-09-2020 02:15:00,13-09-2020 02:15:34
72.0,30.52,31.1,13-09-2020 02:20:00,13-09-2020 02:20:28
79.13,30.39,7.3,13-09-2020 02:25:00,13-09-2020 02:25:21
78.24,29.85,7.12,13-09-2020 02:30:00,13-09-2020 02:30:21
77.74,30.01,7.16,13-09-2020 02:35:00,13-09-2020 02:35:22
77.58,29.48,7.25,13-09-2020 02:40:00,13-09-2020 02:40:25
77.35,29.66,7.23,13-09-2020 02:45:00,13-09-2020 02:45:23
75.72,30.34,16.43,13-09-2020 02:50:00,13-09-2020 02:50:24
76.37,29.89,7.86,13-09-2020 02:55:00,13-09-2020 02:55:20
75.67,30.04,16.56,13-09-2020 03:00:00,13-09-2020 03:00:25
78.5,29.94,7.19,13-09-2020 03:05:00,13-09-2020 03:05:20
79.09,29.95,6.86,13-09-2020 03:10:00,13-09-2020 03:10:21
78.66,29.9,7.31,13-09-2020 03:15:00,13-09-2020 03:15:25
70.38,28.96,7.21,13-09-2020 03:20:00,13-09-2020 03:20:30
78.83,28.66,6.96,13-09-2020 03:25:00,13-09-2020 03:25:18
72.41,30.56,31.26,13-09-2020 03:30:00,13-09-2020 03:30:25
78.74,29.39,7.18,13-09-2020 03:35:00,13-09-2020 03:35:22
79.12,30.08,7.16,13-09-2020 03:40:00,13-09-2020 03:40:19
70.64,30.34,30.5,13-09-2020 03:45:00,13-09-2020 03:45:26
79.47,28.76,7.89,13-09-2020 03:50:00,13-09-2020 03:50:20
74.31,30.64,16.66,13-09-2020 03:55:00,13-09-2020 03:55:22
78.55,30.0,7.08,13-09-2020 04:00:00,13-09-2020 04:00:22
80.68,29.63,7.24,13-09-2020 04:05:00,13-09-2020 04:05:30
78.41,29.89,6.89,13-09-2020 04:10:00,13-09-2020 04:10:19
74.56,30.2,16.66,13-09-2020 04:15:00,13-09-2020 04:15:24
78.32,29.99,7.4,13-09-2020 04:20:00,13-09-2020 04:20:23
71.31,30.39,17.23,13-09-2020 04:25:00,13-09-2020 04:25:23
75.26,30.54,16.78,13-09-2020 04:30:00,13-09-2020 04:30:24
78.91,28.89,7.3,13-09-2020 04:35:00,13-09-2020 04:35:19
78.74,30.14,7.33,13-09-2020 04:40:00,13-09-2020 04:40:21
72.65,31.46,30.92,13-09-2020 04:45:00,13-09-2020 04:45:28
73.53,31.0,31.38,13-09-2020 04:50:00,13-09-2020 04:50:28
72.39,31.27,30.65,13-09-2020 04:55:00,13-09-2020 04:55:27
76.16,30.28,13.02,13-09-2020 05:00:00,13-09-2020 05:00:23
77.29,29.86,7.22,13-09-2020 05:05:00,13-09-2020 05:05:19
77.72,30.05,7.22,13-09-2020 05:10:00,13-09-2020 05:10:22
78.65,30.01,7.16,13-09-2020 05:15:00,13-09-2020 05:15:19
77.93,29.7,7.01,13-09-2020 05:20:00,13-09-2020 05:20:20
77.34,29.25,7.32,13-09-2020 05:25:00,13-09-2020 05:25:22
72.25,30.38,30.43,13-09-2020 05:30:00,13-09-2020 05:30:28
72.43,30.56,30.92,13-09-2020 05:35:00,13-09-2020 05:35:28
79.12,29.9,7.3,13-09-2020 05:40:00,13-09-2020 05:40:22
77.62,28.34,7.05,13-09-2020 05:45:00,13-09-2020 05:45:24
79.4,28.8,7.45,13-09-2020 05:50:00,13-09-2020 05:50:20
77.56,30.44,13.29,13-09-2020 05:55:00,13-09-2020 05:55:22
79.05,29.85,6.77,13-09-2020 06:00:00,13-09-2020 06:00:22
78.58,29.8,7.77,13-09-2020 06:05:00,13-09-2020 06:05:20
79.2,29.92,7.07,13-09-2020 06:10:00,13-09-2020 06:10:22
79.64,29.9,7.27,13-09-2020 06:15:00,13-09-2020 06:15:21
78.88,29.93,7.3,13-09-2020 06:20:00,13-09-2020 06:20:22
78.64,29.29,7.02,13-09-2020 06:25:00,13-09-2020 06:25:22
78.4,30.01,7.28,13-09-2020 06:30:00,13-09-2020 06:30:21
80.03,30.06,7.28,13-09-2020 06:35:00,13-09-2020 06:35:21
78.2,29.97,7.38,13-09-2020 06:40:00,13-09-2020 06:40:21
71.74,30.02,30.7,13-09-2020 06:45:00,13-09-2020 06:45:27
78.74,29.88,7.36,13-09-2020 06:50:00,13-09-2020 06:50:22
71.91,31.83,30.74,13-09-2020 06:55:00,13-09-2020 06:55:26
78.36,28.71,7.17,13-09-2020 07:00:00,13-09-2020 07:00:22
71.89,30.54,30.85,13-09-2020 07:05:00,13-09-2020 07:05:25
79.2,29.93,7.4,13-09-2020 07:10:00,13-09-2020 07:10:22
72.84,30.99,31.34,13-09-2020 07:15:00,13-09-2020 07:15:25
77.08,30.17,16.25,13-09-2020 07:20:00,13-09-2020 07:20:25
68.5,30.4,31.01,13-09-2020 07:25:00,13-09-2020 07:25:25
78.32,30.24,7.12,13-09-2020 07:30:00,13-09-2020 07:30:25
76.3,30.11,16.11,13-09-2020 07:35:00,13-09-2020 07:35:25
78.23,30.21,7.38,13-09-2020 07:40:00,13-09-2020 07:40:22
